timestamp,date,time,client_ip,country,method,uri_stem,status_code,user_agent,sales_rep,product,cost,users,conversion,time_to_convert,industry,job_type,customer_type,device_type,session_duration,pages_per_visit,os,browser_version,network_type,screen_resolution,bounce_rate,lead_source,funnel_stage,ai_interaction_depth,ai_success_rate,ai_query_type,feedback_rating,data_complete,country_code
2025-03-09T12:26:45.094732,2025-03-09,12:26:45,55.212.30.131,GB,GET,/submit_job/design,200,Opera/8.76.(Windows NT 4.0; ha-NG) Presto/2.9.174 Version/11.00,No Representative,Rapid Prototyping Suite,1256.72,49,False,-1.0,Education,engineering,New Visitor,Desktop,99,4,Windows,Chrome 117.0.3504.0,Cellular,1920x1080,False,Paid Ads,Decision,0.0,0.0,N/A,-1.0,True,United Kingdom
2025-03-04T10:22:14.337416,2025-03-04,10:22:14,9.211.9.29,BW,GET,/submit_job/engineering,200,Mozilla/5.0 (Android 3.2.2; Mobile; rv:9.0) Gecko/9.0 Firefox/9.0,No Representative,Rapid Prototyping Suite,1141.2,47,False,-1.0,Tech,engineering,New Visitor,Desktop,183,6,Android,Chrome 84.0.3329.0,Cellular,1440x900,False,Organic Search,Decision,0.0,0.0,N/A,-1.0,True,Botswana
2025-02-23T23:46:51.687786,2025-02-23,23:46:51,147.196.149.133,JP,POST,/contact,200,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.2; Trident/3.1),No Representative,DEX Analytics Platform,2674.67,48,False,-1.0,Retail,,Returning Visitor,Desktop,262,2,Windows,Chrome 115.0.4902.0,Fiber,1440x900,False,Paid Ads,Decision,0.0,0.0,N/A,-1.0,False,Japan
2025-01-20T03:52:36.855605,2025-01-20,03:52:36,53.27.189.33,BW,GET,/request_demo,200,Opera/9.14.(X11; Linux i686; et-EE) Presto/2.9.169 Version/11.00,Jessica Williams,Rapid Prototyping Suite,810.93,60,False,-1.0,Education,,New Visitor,Desktop,139,6,macOS,Chrome 97.0.4164.0,Cellular,2560x1440,False,Direct,Decision,0.0,0.0,N/A,-1.0,True,Botswana
2025-02-18T04:23:52.228512,2025-02-18,04:23:52,83.244.186.34,GB,GET,/virtual_assistant,200,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/4958-05-22 12:58:54 Firefox/3.8,No Representative,AI Virtual Assistant,484.82,47,False,-1.0,Finance,,New Visitor,Mobile,163,3,Windows,Chrome 116.0.1432.0,Fiber,1920x1080,False,Paid Ads,Consideration,0.5271557133321487,0.7766943084511233,Product Info,4.0,True,United Kingdom
2025-05-16T19:44:15.479134,2025-05-16,19:44:15,94.147.9.59,GB,GET,/virtual_assistant,200,Opera/9.71.(X11; Linux x86_64; de-AT) Presto/2.9.186 Version/10.00,No Representative,AI Virtual Assistant,503.6,61,False,-1.0,Tech,,New Visitor,Desktop,362,3,Windows,Chrome 102.0.4968.0,Cellular,1366x768,False,Paid Ads,Consideration,0.6887529556980869,0.9134591031564834,Technical Support,4.0,True,United Kingdom
2025-02-10T05:57:32.135231,2025-02-10,05:57:32,209.172.96.208,GB,GET,/download/whitepaper,200,Mozilla/5.0 (Windows NT 6.0; is-IS; rv:1.9.2.20) Gecko/5939-06-01 21:56:09 Firefox/3.6.16,No Representative,DEX Analytics Platform,2929.6,45,False,-1.0,Healthcare,,New Visitor,Desktop,270,3,Android,Chrome 119.0.4117.0,Fiber,1920x1080,False,Paid Ads,Awareness,0.0,0.0,N/A,-1.0,True,United Kingdom
2024-12-24T04:38:48.985255,2024-12-24,04:38:48,148.173.201.132,DE,GET,/virtual_assistant,200,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.0; Trident/3.0),No Representative,Rapid Prototyping Suite,1401.9,52,False,-1.0,Manufacturing,,New Visitor,Mobile,186,7,Windows,Chrome 87.0.4827.0,Wi-Fi,2560x1440,False,Social Media,Consideration,0.8108563526185721,0.9041166392280164,Recommendations,3.0,True,Germany
2025-04-11T18:43:23.105900,2025-04-11,18:43:23,43.159.9.128,AU,GET,/virtual_assistant,200,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/3.0),No Representative,DEX Analytics Platform,2512.82,45,False,-1.0,Healthcare,,New Visitor,Desktop,259,6,Windows,Chrome 106.0.3044.0,Fiber,1440x900,False,Paid Ads,Consideration,0.8111735505535662,0.95630012947553,Product Info,5.0,True,Australia
2024-10-18T00:43:56.708707,2024-10-18,00:43:56,56.254.192.178,DE,GET,/submit_job/design,200,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 11.0; Trident/3.0),No Representative,AI-Powered Troubleshooting,866.69,51,False,-1.0,Tech,engineering,New Visitor,Desktop,370,3,macOS,Chrome 103.0.3109.0,Fiber,1366x768,False,Direct,Consideration,0.0,0.0,N/A,-1.0,True,Germany
2025-04-10T06:49:55.587012,2025-04-10,06:49:55,73.95.24.115,JP,GET,/request_demo,500,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; sk-SK) AppleWebKit/534.8.1 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6534.8.1",Michael Chen,Rapid Prototyping Suite,1267.44,39,True,18.0,Tech,,Returning Visitor,Mobile,240,6,iOS,Chrome 95.0.2322.0,Cellular,2560x1440,False,Paid Ads,Decision,0.0,0.0,N/A,-1.0,True,Japan
2025-02-20T19:37:44.389852,2025-02-20,19:37:44,221.27.179.178,CA,GET,/contact,200,Opera/8.85.(X11; Linux i686; fa-IR) Presto/2.9.167 Version/11.00,Sarah Johnson,AI Virtual Assistant,691.5,54,True,5.0,Finance,,Returning Visitor,Desktop,328,4,Windows,Chrome 92.0.1286.0,Fiber,2560x1440,False,Organic Search,Decision,0.0,0.0,N/A,-1.0,True,Canada
2025-02-12T23:50:18.168420,2025-02-12,23:50:18,28.126.28.45,IN,POST,/submit_job/design,200,"Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/534.50.2 (KHTML, like Gecko) Version/4.0.1 Safari/534.50.2",No Representative,Rapid Prototyping Suite,1529.32,21,False,-1.0,Tech,engineering,New Visitor,Desktop,129,9,Windows,Chrome 80.0.3669.0,Wi-Fi,1440x900,False,Organic Search,Awareness,0.0,0.0,N/A,-1.0,True,India
2025-03-17T21:56:59.389123,2025-03-17,21:56:59,198.16.203.231,BW,GET,/virtual_assistant,200,"Mozilla/5.0 (iPad; CPU iPad OS 1_1_5 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/9.8j9671.0 Mobile/27N009 Safari/534.2",No Representative,AI-Powered Troubleshooting,901.08,52,False,-1.0,Education,,New Visitor,Mobile,244,5,macOS,Chrome 94.0.1818.0,Fiber,2560x1440,False,Direct,Consideration,0.6725648805918933,0.8916394104314029,Troubleshooting,2.0,True,Botswana
2025-03-11T02:29:26.132451,2025-03-11,02:29:26,100.220.106.128,BR,GET,/pricing,200,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/5.1),David Kim,Rapid Prototyping Suite,840.96,49,False,-1.0,Tech,,Returning Visitor,Desktop,466,5,Windows,Chrome 115.0.2766.0,Cellular,1366x768,False,Paid Ads,Consideration,0.0,0.0,N/A,-1.0,True,Brazil
2025-02-02T18:42:33.551346,2025-02-02,18:42:33,132.127.3.93,AU,POST,/submit_job/prototyping,200,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_3; rv:1.9.3.20) Gecko/5025-05-04 09:29:30 Firefox/3.8,No Representative,Rapid Prototyping Suite,1456.9,46,True,20.0,Education,engineering,New Visitor,Desktop,301,3,Android,Chrome 105.0.4203.0,Fiber,1440x900,False,Social Media,Awareness,0.0,0.0,N/A,-1.0,True,Australia
2025-03-23T19:42:21.438429,2025-03-23,19:42:21,16.78.52.164,CN,GET,/virtual_assistant,200,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_7) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/13.0.893.0 Safari/531.2",No Representative,Rapid Prototyping Suite,942.3,44,False,-1.0,Tech,,New Visitor,Mobile,190,3,macOS,Chrome 116.0.2904.0,Fiber,1440x900,False,Organic Search,Consideration,0.8139919457571967,0.8687280870731218,Product Info,4.0,True,China
2025-05-11T08:41:45.973843,2025-05-11,08:41:45,93.110.164.16,AU,POST,/virtual_assistant,200,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_5 rv:4.0; ca-FR) AppleWebKit/531.4.6 (KHTML, like Gecko) Version/5.1 Safari/531.4.6",No Representative,AI Virtual Assistant,812.48,51,False,-1.0,Finance,,New Visitor,Desktop,119,4,Windows,Chrome 114.0.2678.0,Fiber,1440x900,False,Social Media,Consideration,0.3706937123731327,0.8729048869610488,Product Info,5.0,True,Australia
2025-04-27T14:37:35.483257,2025-04-27,14:37:35,61.75.243.31,GB,GET,/virtual_assistant,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; he-IL) AppleWebKit/533.35.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6533.35.3",No Representative,AI-Powered Troubleshooting,902.77,49,False,-1.0,Tech,,New Visitor,Mobile,236,4,Android,Chrome 105.0.2475.0,Cellular,1440x900,False,Referral,Consideration,0.6563431151238395,0.9857279309910892,Product Info,5.0,True,United Kingdom
2025-02-13T14:00:11.760556,2025-02-13,14:00:11,35.255.237.90,CN,GET,/virtual_assistant,404,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/532.35.5 (KHTML, like Gecko) Version/4.0 Safari/532.35.5",No Representative,Rapid Prototyping Suite,1169.67,64,True,17.0,Tech,,New Visitor,Desktop,802,3,Windows,Chrome 117.0.3039.0,Cellular,1366x768,False,Direct,Consideration,0.5847110253427509,0.9588403180317284,Troubleshooting,5.0,True,China
2025-02-11T12:39:13.826509,2025-02-11,12:39:13,80.242.199.28,JP,GET,/submit_job/prototyping,500,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/9773-09-06 04:28:17 Firefox/3.6.5,No Representative,AI Virtual Assistant,780.83,52,False,-1.0,Tech,engineering,New Visitor,Tablet,181,3,Windows,Chrome 99.0.3098.0,Cellular,1366x768,False,Direct,Decision,0.0,0.0,N/A,-1.0,True,Japan
2025-02-10T10:43:25.156107,2025-02-10,10:43:25,5.202.190.192,CA,GET,/request_demo,200,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.1; Trident/5.0),David Kim,AI-Powered Troubleshooting,838.82,47,False,-1.0,Education,,New Visitor,Desktop,111,3,iOS,Chrome 86.0.4328.0,Cellular,1440x900,False,Paid Ads,Decision,0.0,0.0,N/A,-1.0,True,Canada
2025-04-15T02:33:23.889596,2025-04-15,02:33:23,22.251.26.35,AU,GET,/submit_job/prototyping,200,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/8512-03-02 05:46:08 Firefox/3.8,No Representative,Rapid Prototyping Suite,1873.81,48,False,-1.0,Tech,prototyping,Returning Visitor,Tablet,137,5,Windows,Chrome 84.0.1877.0,Cellular,1920x1080,False,Organic Search,Awareness,0.0,0.0,N/A,-1.0,True,Australia
2025-01-02T23:55:18.462198,2025-01-02,23:55:18,117.182.137.117,DE,GET,/request_demo,404,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4 rv:3.0; gd-GB) AppleWebKit/533.47.2 (KHTML, like Gecko) Version/5.0.4 Safari/533.47.2",Emily Rodriguez,DEX Analytics Platform,2260.76,47,True,22.0,Retail,,Returning Visitor,Desktop,600,4,macOS,Chrome 105.0.2826.0,Cellular,1920x1080,False,Paid Ads,Decision,0.0,0.0,N/A,-1.0,True,Germany
2024-12-10T02:56:35.949841,2024-12-10,02:56:35,48.190.37.35,US,GET,/pricing,404,"Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/532.15.1 (KHTML, like Gecko) Version/4.0.3 Safari/532.15.1",Sarah Johnson,AI Virtual Assistant,483.54,57,False,-1.0,Healthcare,,New Visitor,Desktop,794,3,Windows,Chrome 103.0.1376.0,Wi-Fi,1440x900,False,Organic Search,Consideration,0.0,0.0,N/A,-1.0,True,United States
2025-01-13T03:17:49.984059,2025-01-13,03:17:49,213.77.159.148,DE,POST,/virtual_assistant,200,"Mozilla/5.0 (iPad; CPU iPad OS 12_5_7 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) CriOS/54.0.824.0 Mobile/27M696 Safari/532.0",No Representative,Rapid Prototyping Suite,1362.38,39,True,28.0,Tech,,Returning Visitor,Mobile,174,7,Windows,Chrome 83.0.4692.0,Cellular,1366x768,False,Social Media,Consideration,0.8260792633712035,0.8208841811063744,Troubleshooting,4.0,True,Germany
2024-12-30T06:54:31.045802,2024-12-30,06:54:31,96.56.50.62,BR,GET,/request_demo,200,Mozilla/5.0 (Android 3.2.1; Mobile; rv:22.0) Gecko/22.0 Firefox/22.0,No Representative,AI Virtual Assistant,464.37,49,False,-1.0,Finance,,New Visitor,Mobile,382,4,Windows,Chrome 94.0.2737.0,Cellular,2560x1440,False,Social Media,Decision,0.0,0.0,N/A,-1.0,False,Brazil
2025-02-09T09:49:09.202011,2025-02-09,09:49:09,16.171.20.36,DE,POST,/virtual_assistant,200,"Mozilla/5.0 (Windows; U; Windows 95) AppleWebKit/535.18.4 (KHTML, like Gecko) Version/4.1 Safari/535.18.4",No Representative,DEX Analytics Platform,1984.97,47,False,-1.0,Healthcare,,New Visitor,Mobile,34,2,macOS,Chrome 92.0.1568.0,Cellular,1366x768,False,Paid Ads,Consideration,0.6160714728168206,0.99,Product Info,2.0,True,Germany
2025-05-01T02:02:32.840069,2025-05-01,02:02:32,166.62.190.137,AU,POST,/pricing,404,Mozilla/5.0 (Android 4.0; Mobile; rv:47.0) Gecko/47.0 Firefox/47.0,Emily Rodriguez,DEX Analytics Platform,3091.78,48,False,-1.0,Retail,,New Visitor,Desktop,120,5,Windows,Chrome 113.0.2858.0,Cellular,1920x1080,False,Social Media,Consideration,0.0,0.0,N/A,-1.0,True,Australia
2025-03-17T22:28:43.008867,2025-03-17,22:28:43,19.182.195.13,CN,GET,/contact,200,Mozilla/5.0 (Windows 95; mai-IN; rv:1.9.1.20) Gecko/7909-10-12 17:44:58 Firefox/3.8,Michael Chen,Rapid Prototyping Suite,1775.66,57,False,-1.0,Education,,New Visitor,Desktop,444,3,Android,Chrome 100.0.4908.0,Cellular,2560x1440,False,Referral,Decision,0.0,0.0,N/A,-1.0,True,China
2025-03-27T20:28:13.409268,2025-03-27,20:28:13,170.201.119.56,JP,GET,/virtual_assistant,200,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/5.1),No Representative,AI-Powered Troubleshooting,893.48,48,False,-1.0,Tech,,Returning Visitor,Desktop,237,3,Android,Chrome 97.0.4390.0,Cellular,1440x900,False,Organic Search,Consideration,0.6099444142885846,0.7672848610393479,Product Info,2.0,True,Japan
2025-01-24T04:56:14.427765,2025-01-24,04:56:14,35.69.29.251,AU,GET,/submit_job/engineering,200,Mozilla/5.0 (Android 4.4.2; Mobile; rv:26.0) Gecko/26.0 Firefox/26.0,No Representative,Rapid Prototyping Suite,1224.38,52,False,-1.0,Tech,prototyping,New Visitor,Tablet,136,3,Android,Chrome 80.0.4137.0,Wi-Fi,1920x1080,False,Paid Ads,Awareness,0.0,0.0,N/A,-1.0,True,Australia
2025-03-24T20:50:35.956440,2025-03-24,20:50:35,46.89.24.61,US,POST,/request_demo,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; lij-IT) AppleWebKit/534.48.3 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6534.48.3",Sarah Johnson,DEX Analytics Platform,2248.97,56,False,-1.0,Retail,,New Visitor,Desktop,63,2,Windows,Chrome 81.0.1634.0,Wi-Fi,1440x900,False,Organic Search,Decision,0.0,0.0,N/A,-1.0,True,United States
2024-12-11T17:23:39.228759,2024-12-11,17:23:39,38.135.98.45,CN,GET,/contact,200,Opera/9.20.(Windows NT 5.0; sid-ET) Presto/2.9.162 Version/12.00,No Representative,DEX Analytics Platform,2328.29,46,False,-1.0,Healthcare,,Returning Visitor,Desktop,86,4,Android,Chrome 119.0.2507.0,Cellular,1920x1080,False,Paid Ads,Decision,0.0,0.0,N/A,-1.0,False,China
2025-02-06T23:13:30.939072,2025-02-06,23:13:30,145.239.177.22,GB,GET,/request_demo,200,Opera/8.38.(Windows NT 6.1; ce-RU) Presto/2.9.179 Version/10.00,Jessica Williams,Rapid Prototyping Suite,1570.68,66,False,-1.0,Tech,,New Visitor,Mobile,13,5,Windows,Chrome 119.0.2271.0,Fiber,1920x1080,False,Paid Ads,Decision,0.0,0.0,N/A,-1.0,True,United Kingdom
2025-02-18T07:43:38.228309,2025-02-18,07:43:38,147.2.246.166,US,GET,/submit_job/engineering,200,"Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/11.8j1979.0 Mobile/57R749 Safari/535.0",No Representative,AI Virtual Assistant,1047.77,59,True,30.0,Finance,engineering,Returning Visitor,Desktop,194,4,Linux,Chrome 113.0.4687.0,Fiber,1920x1080,False,Referral,Awareness,0.0,0.0,N/A,-1.0,True,United States
2025-02-15T02:46:51.072298,2025-02-15,02:46:51,23.232.38.254,US,GET,/virtual_assistant,200,Mozilla/5.0 (Windows NT 4.0; byn-ER; rv:1.9.0.20) Gecko/6546-04-07 04:00:22 Firefox/3.8,No Representative,AI Virtual Assistant,660.3,44,False,-1.0,Tech,,New Visitor,Mobile,326,5,macOS,Chrome 103.0.4722.0,Wi-Fi,2560x1440,False,Direct,Consideration,0.8725632642904848,0.726470814290008,Recommendations,3.0,True,United States
2025-02-11T01:30:15.708232,2025-02-11,01:30:15,219.55.183.237,US,GET,/submit_job/engineering,200,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/34.0.867.0 Safari/536.1",No Representative,AI Virtual Assistant,435.98,48,False,-1.0,Tech,engineering,New Visitor,Mobile,38,3,macOS,Chrome 81.0.2762.0,Cellular,1366x768,False,Direct,Consideration,0.0,0.0,N/A,-1.0,True,United States
2024-12-17T07:35:00.241434,2024-12-17,07:35:00,24.252.131.219,CA,POST,/submit_job/prototyping,200,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_8 rv:6.0; ta-IN) AppleWebKit/534.39.7 (KHTML, like Gecko) Version/4.0 Safari/534.39.7",No Representative,AI Virtual Assistant,354.19,54,True,3.0,Finance,design,Returning Visitor,Mobile,152,3,Android,Chrome 95.0.2183.0,Wi-Fi,2560x1440,False,Referral,Decision,0.0,0.0,N/A,-1.0,True,Canada
2024-12-22T03:11:16.556161,2024-12-22,03:11:16,71.129.100.104,DE,GET,/submit_job/design,200,"Mozilla/5.0 (iPad; CPU iPad OS 17_1_2 like Mac OS X) AppleWebKit/532.0 (KHTML, like Gecko) FxiOS/17.6q7608.0 Mobile/10T327 Safari/532.0",No Representative,AI-Powered Troubleshooting,973.68,53,False,-1.0,Tech,engineering,New Visitor,Desktop,266,5,Android,Chrome 87.0.2140.0,Cellular,1920x1080,False,Organic Search,Consideration,0.0,0.0,N/A,-1.0,True,Germany
2025-02-06T14:21:05.070592,2025-02-06,14:21:05,69.152.72.87,US,GET,/request_demo,500,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/4.0),Sarah Johnson,AI Virtual Assistant,581.22,44,False,-1.0,Tech,,New Visitor,Desktop,305,3,Windows,Chrome 91.0.2012.0,Fiber,2560x1440,False,Paid Ads,Decision,0.0,0.0,N/A,-1.0,True,United States
2025-04-01T09:57:28.850086,2025-04-01,09:57:28,28.218.170.182,US,GET,/download/whitepaper,200,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/4.0),No Representative,AI Virtual Assistant,875.48,56,False,-1.0,Finance,,New Visitor,Desktop,431,4,macOS,Chrome 101.0.1139.0,Wi-Fi,1440x900,False,Organic Search,Awareness,0.0,0.0,N/A,-1.0,True,United States
2025-03-24T18:39:14.860018,2025-03-24,18:39:14,145.118.104.59,BR,GET,/submit_job/engineering,200,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/531.41.7 (KHTML, like Gecko) Version/5.1 Safari/531.41.7",No Representative,Rapid Prototyping Suite,1189.41,63,False,-1.0,Tech,engineering,New Visitor,Desktop,193,1,Windows,Chrome 112.0.2225.0,Fiber,1440x900,True,Organic Search,Decision,0.0,0.0,N/A,-1.0,True,Brazil
2025-01-06T09:00:37.373556,2025-01-06,09:00:37,148.100.66.150,IN,GET,/download/whitepaper,200,Mozilla/5.0 (Android 3.2.4; Mobile; rv:17.0) Gecko/17.0 Firefox/17.0,No Representative,AI Virtual Assistant,577.03,55,False,-1.0,Finance,,Returning Visitor,Desktop,157,5,Windows,Chrome 86.0.2452.0,Fiber,1366x768,False,Organic Search,Awareness,0.0,0.0,N/A,-1.0,True,India
2025-03-02T11:02:36.270792,2025-03-02,11:02:36,222.120.194.65,AU,GET,/submit_job/design,200,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; iu-CA) AppleWebKit/533.9.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B114 Safari/6533.9.2",No Representative,DEX Analytics Platform,1198.72,56,False,-1.0,Healthcare,engineering,New Visitor,Desktop,171,6,Windows,Chrome 91.0.2646.0,Fiber,1440x900,False,Organic Search,Awareness,0.0,0.0,N/A,-1.0,True,Australia
2025-01-10T04:18:54.384236,2025-01-10,04:18:54,37.147.77.47,AU,GET,/virtual_assistant,500,"Mozilla/5.0 (Linux; Android 7.1.2) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/16.0.850.0 Safari/532.1",No Representative,DEX Analytics Platform,3156.8,46,False,-1.0,Healthcare,,New Visitor,Mobile,147,3,Windows,Chrome 88.0.1348.0,Wi-Fi,1440x900,False,Organic Search,Consideration,0.8025949803405497,0.8154536185355375,Recommendations,4.0,True,Australia
2025-04-12T14:50:33.144674,2025-04-12,14:50:33,193.161.35.198,BW,POST,/submit_job/engineering,500,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/28.0.840.0 Safari/534.0",No Representative,AI Virtual Assistant,311.11,52,False,-1.0,Tech,engineering,New Visitor,Mobile,447,4,Windows,Chrome 108.0.1978.0,Fiber,2560x1440,False,Social Media,Consideration,0.0,0.0,N/A,-1.0,True,Botswana
2024-11-04T19:14:05.208752,2024-11-04,19:14:05,118.201.133.168,IN,GET,/request_demo,200,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/5.0),Michael Chen,AI-Powered Troubleshooting,1012.68,39,False,-1.0,Tech,,Returning Visitor,Desktop,63,6,Linux,Chrome 93.0.2316.0,Fiber,1920x1080,False,Organic Search,Decision,0.0,0.0,N/A,-1.0,True,India
2025-02-25T17:41:35.245711,2025-02-25,17:41:35,207.32.21.150,JP,GET,/pricing,404,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.877.0 Safari/535.2",Michael Chen,AI-Powered Troubleshooting,880.93,52,True,25.0,Tech,,New Visitor,Desktop,186,3,iOS,Chrome 83.0.3396.0,Cellular,1920x1080,False,Organic Search,Consideration,0.0,0.0,N/A,-1.0,True,Japan
2025-01-09T09:02:33.609363,2025-01-09,09:02:33,141.71.149.12,AU,GET,/download/whitepaper,200,Opera/9.16.(X11; Linux i686; om-KE) Presto/2.9.187 Version/12.00,No Representative,AI Virtual Assistant,356.85,38,False,-1.0,Healthcare,,Returning Visitor,Mobile,309,5,iOS,Chrome 110.0.1098.0,Wi-Fi,2560x1440,False,Direct,Awareness,0.0,0.0,N/A,-1.0,True,Australia
2024-11-06T13:34:02.885817,2024-11-06,13:34:02,116.61.47.122,IN,GET,/submit_job/design,200,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_1) AppleWebKit/532.2 (KHTML, like Gecko) Chrome/46.0.897.0 Safari/532.2",No Representative,AI Virtual Assistant,694.76,48,False,-1.0,Finance,engineering,New Visitor,Desktop,557,2,Windows,Chrome 91.0.3719.0,Wi-Fi,1366x768,False,Referral,Decision,0.0,0.0,N/A,-1.0,True,India
2025-03-04T17:39:00.734275,2025-03-04,17:39:00,188.192.109.49,IN,POST,/virtual_assistant,200,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.2; Trident/5.0),No Representative,Rapid Prototyping Suite,1973.51,60,False,-1.0,Tech,,Returning Visitor,Mobile,321,1,Windows,Chrome 89.0.3741.0,Fiber,1920x1080,True,Social Media,Consideration,0.709333041682453,0.6655219357157909,Product Info,4.0,True,India
2025-01-08T22:53:13.749459,2025-01-08,22:53:13,47.202.208.163,BW,POST,/virtual_assistant,200,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/7820-12-14 19:16:52 Firefox/3.8,No Representative,AI Virtual Assistant,482.53,51,False,-1.0,Tech,,Returning Visitor,Mobile,470,6,iOS,Chrome 105.0.2294.0,Wi-Fi,1920x1080,False,Referral,Consideration,0.8082923725703028,0.9359316512654492,Troubleshooting,1.0,True,Botswana
2025-02-28T01:03:04.126972,2025-02-28,01:03:04,95.34.144.160,GB,POST,/virtual_assistant,500,"Mozilla/5.0 (Linux; Android 7.0) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/31.0.855.0 Safari/535.2",No Representative,AI-Powered Troubleshooting,1000.0,46,False,-1.0,Tech,,New Visitor,Mobile,237,2,Windows,Chrome 106.0.1869.0,Cellular,1920x1080,False,Paid Ads,Consideration,0.268490199425044,0.8468172327072838,Troubleshooting,2.0,True,United Kingdom
2025-01-01T11:51:51.178925,2025-01-01,11:51:51,73.183.182.219,IN,GET,/submit_job/design,500,"Mozilla/5.0 (Linux; Android 2.3.7) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/38.0.844.0 Safari/536.1",No Representative,AI Virtual Assistant,831.91,53,False,-1.0,Tech,design,New Visitor,Mobile,230,4,Windows,Chrome 116.0.2059.0,Wi-Fi,2560x1440,False,Referral,Consideration,0.0,0.0,N/A,-1.0,True,India
2025-04-10T18:17:45.364965,2025-04-10,18:17:45,44.106.207.131,DE,GET,/download/whitepaper,500,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; ckb-IQ) AppleWebKit/534.45.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6534.45.7",No Representative,DEX Analytics Platform,963.55,44,True,28.0,Retail,,Returning Visitor,Desktop,652,3,macOS,Chrome 109.0.4869.0,Cellular,1920x1080,False,Paid Ads,Awareness,0.0,0.0,N/A,-1.0,True,Germany
2025-02-18T04:29:19.044653,2025-02-18,04:29:19,184.193.103.9,CA,POST,/request_demo,200,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_8 rv:4.0; gu-IN) AppleWebKit/531.3.6 (KHTML, like Gecko) Version/5.0.1 Safari/531.3.6",Sarah Johnson,AI Virtual Assistant,741.06,51,False,-1.0,Finance,,New Visitor,Mobile,349,5,Android,Chrome 93.0.3462.0,Fiber,2560x1440,False,Referral,Decision,0.0,0.0,N/A,-1.0,True,Canada
2025-01-07T17:10:34.521119,2025-01-07,17:10:34,185.59.232.140,BW,GET,/virtual_assistant,200,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/5.0),No Representative,AI-Powered Troubleshooting,858.42,52,False,-1.0,Education,,Returning Visitor,Desktop,180,6,Windows,Chrome 117.0.4969.0,Cellular,1440x900,False,Referral,Consideration,0.7462449669968392,0.8938170129045113,Technical Support,4.0,True,Botswana
